transaction_id,arrival_timestamp,order_type,service_duration_min
20251031-0127,2025-10-31T12:36:38,espresso,2.7385
20251031-0128,2025-10-31T12:38:10,blended,2.1522
20251031-0129,2025-10-31T12:44:46,espresso,3.2077
20251031-0130,2025-10-31T12:48:11,espresso,4.8317
20251031-0131,2025-10-31T12:49:11,espresso,4.1828
20251031-0132,2025-10-31T12:52:53,drip,4.0705
20251031-0133,2025-10-31T12:54:37,espresso,2.8269
20251031-0134,2025-10-31T12:55:51,espresso,6.2979
20251031-0135,2025-10-31T12:59:01,espresso,3.2947
20251031-0136,2025-10-31T13:14:26,espresso,2.3967
20251031-0137,2025-10-31T13:37:18,espresso,3.7578
20251031-0138,2025-10-31T13:49:41,espresso,4.1430
20251031-0139,2025-10-31T13:52:46,blended,6.7275
20251031-0140,2025-10-31T13:55:58,espresso,2.8230
20251031-0141,2025-10-31T13:59:19,espresso,3.7574
20251031-0142,2025-10-31T14:13:00,drip,2.0630
20251031-0143,2025-10-31T14:22:47,espresso,3.0047
20251031-0144,2025-10-31T14:28:14,drip,3.3514
20251031-0145,2025-10-31T14:30:09,drip,2.4458
20251031-0146,2025-10-31T14:31:49,espresso,1.6107
20251031-0147,2025-10-31T14:44:15,espresso,3.7797
20251031-0148,2025-10-31T14:45:12,blended,2.8611
20251031-0149,2025-10-31T14:47:47,espresso,3.6445
20251031-0150,2025-10-31T14:52:08,drip,1.3417
20251031-0151,2025-10-31T14:56:10,blended,5.4514
20251031-0152,2025-10-31T15:09:34,blended,2.8500
20251031-0153,2025-10-31T15:09:49,espresso,2.4393
20251031-0154,2025-10-31T15:19:09,espresso,4.5290
20251031-0155,2025-10-31T15:23:22,drip,2.0523
20251031-0156,2025-10-31T15:25:41,espresso,2.1250
20251031-0157,2025-10-31T15:39:01,drip,3.2732
20251031-0158,2025-10-31T15:39:10,espresso,2.9445
20251031-0159,2025-10-31T15:44:00,drip,1.9044
20251031-0160,2025-10-31T15:47:11,espresso,3.2073
20251031-0161,2025-10-31T15:52:10,espresso,4.3018
20251031-0162,2025-10-31T16:02:31,blended,4.1332
20251031-0163,2025-10-31T16:09:04,drip,1.9778
20251031-0164,2025-10-31T16:10:13,blended,6.4967
20251031-0165,2025-10-31T16:11:24,espresso,4.8643
20251031-0166,2025-10-31T16:16:54,espresso,3.1825
20251031-0167,2025-10-31T16:21:50,espresso,3.2204
20251031-0168,2025-10-31T16:22:58,drip,0.9841
20251031-0169,2025-10-31T16:35:51,drip,2.1693
20251031-0170,2025-10-31T16:47:04,blended,5.9216
20251031-0171,2025-10-31T16:47:07,drip,1.8287
20251031-0172,2025-10-31T16:48:15,espresso,5.4816
20251031-0173,2025-10-31T16:50:22,espresso,6.4598
20251031-0174,2025-10-31T16:53:28,blended,2.7675
20251031-0175,2025-10-31T16:55:30,espresso,2.4929
20251031-0176,2025-10-31T16:56:48,espresso,5.3019
20251031-0177,2025-10-31T16:57:40,espresso,4.5247
20251103-0000,2025-11-03T07:04:44,espresso,2.6208
20251103-0001,2025-11-03T07:05:20,drip,1.6787
20251103-0002,2025-11-03T07:06:04,drip,2.0628
20251103-0003,2025-11-03T07:07:57,drip,1.5615
20251103-0004,2025-11-03T07:12:37,espresso,5.4668
20251103-0005,2025-11-03T07:14:42,espresso,2.8567
20251103-0006,2025-11-03T07:14:42,blended,6.5297
20251103-0007,2025-11-03T07:14:57,blended,3.3529
20251103-0008,2025-11-03T07:20:07,drip,1.9280
20251103-0009,2025-11-03T07:21:00,espresso,2.9959
20251103-0010,2025-11-03T07:21:06,blended,3.0154
20251103-0011,2025-11-03T07:21:31,drip,1.8847
20251103-0012,2025-11-03T07:22:01,espresso,3.6712
20251103-0013,2025-11-03T07:23:17,espresso,1.6224
20251103-0014,2025-11-03T07:24:04,drip,2.3888
20251103-0015,2025-11-03T07:28:43,drip,2.2522
20251103-0016,2025-11-03T07:36:09,blended,4.5039
20251103-0017,2025-11-03T07:37:30,espresso,4.3541
20251103-0018,2025-11-03T07:38:08,blended,5.7806
20251103-0019,2025-11-03T07:38:12,espresso,8.8371
20251103-0020,2025-11-03T07:38:25,espresso,2.0595
20251103-0021,2025-11-03T07:39:58,espresso,5.8044
20251103-0022,2025-11-03T07:42:01,espresso,4.7831
20251103-0023,2025-11-03T07:42:04,espresso,3.7823
20251103-0024,2025-11-03T07:45:00,drip,1.5142
20251103-0025,2025-11-03T07:46:13,espresso,2.9236
20251103-0026,2025-11-03T07:52:34,espresso,2.7874
20251103-0027,2025-11-03T07:54:13,espresso,3.2214
20251103-0028,2025-11-03T07:58:17,espresso,4.2896
20251103-0029,2025-11-03T07:59:24,drip,3.0275
20251103-0030,2025-11-03T08:01:55,espresso,6.5195
20251103-0031,2025-11-03T08:02:27,drip,1.8098
20251103-0032,2025-11-03T08:07:47,espresso,3.5693
20251103-0033,2025-11-03T08:07:48,espresso,2.5200
20251103-0034,2025-11-03T08:08:42,blended,6.2237
20251103-0035,2025-11-03T08:08:57,drip,2.2961
20251103-0036,2025-11-03T08:11:43,espresso,3.1203
20251103-0037,2025-11-03T08:12:19,drip,1.3162
20251103-0038,2025-11-03T08:12:27,espresso,3.5869
20251103-0039,2025-11-03T08:13:50,espresso,3.7206
20251103-0040,2025-11-03T08:15:20,drip,1.2154
20251103-0041,2025-11-03T08:16:46,blended,3.1463
20251103-0042,2025-11-03T08:17:09,drip,2.1357
20251103-0043,2025-11-03T08:19:23,blended,7.7247
20251103-0044,2025-11-03T08:21:20,drip,2.8964
20251103-0045,2025-11-03T08:25:26,espresso,3.1502
20251103-0046,2025-11-03T08:28:58,blended,4.0989
20251103-0047,2025-11-03T08:35:21,espresso,2.6442
20251103-0048,2025-11-03T08:38:22,drip,1.6100
20251103-0049,2025-11-03T08:39:09,drip,1.8800
20251103-0050,2025-11-03T08:40:18,drip,3.8640
20251103-0051,2025-11-03T08:40:28,espresso,2.9842
20251103-0052,2025-11-03T08:46:10,espresso,3.3682
20251103-0053,2025-11-03T08:46:58,espresso,2.2440
20251103-0054,2025-11-03T08:51:33,blended,5.3812
20251103-0055,2025-11-03T08:55:37,blended,4.5141
20251103-0056,2025-11-03T08:56:56,drip,1.8071
20251103-0057,2025-11-03T08:58:36,blended,3.4012
20251103-0058,2025-11-03T08:59:43,drip,1.6311
20251103-0059,2025-11-03T08:59:46,blended,3.9459
20251103-0060,2025-11-03T09:01:09,espresso,2.9215
20251103-0061,2025-11-03T09:04:10,espresso,2.3990
20251103-0062,2025-11-03T09:15:33,espresso,3.2415
20251103-0063,2025-11-03T09:26:59,espresso,3.6166
20251103-0064,2025-11-03T09:29:27,espresso,4.3822
20251103-0065,2025-11-03T09:30:40,espresso,6.1137
20251103-0066,2025-11-03T09:32:19,drip,1.2080
20251103-0067,2025-11-03T09:36:19,espresso,3.8085
20251103-0068,2025-11-03T09:36:37,espresso,3.0318
20251103-0069,2025-11-03T09:45:31,espresso,1.6797
20251103-0070,2025-11-03T09:45:43,drip,1.6894
20251103-0071,2025-11-03T09:50:13,blended,2.7707
20251103-0072,2025-11-03T10:15:48,blended,5.4936
20251103-0073,2025-11-03T10:17:20,espresso,4.0076
20251103-0074,2025-11-03T10:23:35,espresso,3.4971
20251103-0075,2025-11-03T10:29:39,espresso,2.6169
20251103-0076,2025-11-03T10:32:13,drip,3.0673
20251103-0077,2025-11-03T10:32:34,drip,1.4746
20251103-0078,2025-11-03T10:35:04,drip,1.8142
20251103-0079,2025-11-03T10:37:17,espresso,3.1154
20251103-0080,2025-11-03T10:39:56,espresso,3.2634
20251103-0081,2025-11-03T10:50:14,drip,4.1534
20251103-0082,2025-11-03T10:51:04,espresso,5.8943
20251103-0083,2025-11-03T10:56:17,espresso,3.9607
20251103-0084,2025-11-03T10:59:32,drip,2.0326
20251103-0085,2025-11-03T11:03:09,blended,4.5088
20251103-0086,2025-11-03T11:03:38,drip,2.5266
20251103-0087,2025-11-03T11:06:27,blended,6.3662
20251103-0088,2025-11-03T11:20:15,espresso,2.2915
20251103-0089,2025-11-03T11:23:23,espresso,6.1388
20251103-0090,2025-11-03T11:23:43,espresso,3.8896
20251103-0091,2025-11-03T11:24:33,espresso,2.7837
20251103-0092,2025-11-03T11:28:16,espresso,3.1991
20251103-0093,2025-11-03T11:29:29,blended,5.2187
20251103-0094,2025-11-03T11:30:21,espresso,4.0360
20251103-0095,2025-11-03T11:34:19,blended,3.4069
20251103-0096,2025-11-03T11:38:19,drip,2.0026
20251103-0097,2025-11-03T11:56:54,blended,4.8177
20251103-0098,2025-11-03T11:57:29,espresso,5.0311
20251103-0099,2025-11-03T11:59:57,blended,6.6373
20251103-0100,2025-11-03T12:00:40,blended,3.1617
20251103-0101,2025-11-03T12:03:56,blended,4.5909
20251103-0102,2025-11-03T12:06:03,espresso,2.7362
20251103-0103,2025-11-03T12:07:32,drip,2.3280
20251103-0104,2025-11-03T12:11:44,espresso,7.5396
20251103-0105,2025-11-03T12:16:27,drip,2.7601
20251103-0106,2025-11-03T12:17:22,espresso,4.0593
20251103-0107,2025-11-03T12:18:21,drip,2.6040
20251103-0108,2025-11-03T12:19:06,espresso,5.7147
20251103-0109,2025-11-03T12:20:38,blended,5.9585
20251103-0110,2025-11-03T12:25:37,drip,1.4836
20251103-0111,2025-11-03T12:26:15,blended,7.8038
20251103-0112,2025-11-03T12:26:19,blended,4.7258
20251103-0113,2025-11-03T12:38:10,blended,5.1167
20251103-0114,2025-11-03T12:39:51,drip,2.9811
20251103-0115,2025-11-03T12:39:52,espresso,7.3668
20251103-0116,2025-11-03T12:46:26,espresso,2.9359
20251103-0117,2025-11-03T12:46:51,drip,2.9241
20251103-0118,2025-11-03T12:52:49,blended,3.9633
20251103-0119,2025-11-03T12:55:36,espresso,3.7602
20251103-0120,2025-11-03T12:58:51,blended,3.0189
20251103-0121,2025-11-03T13:03:43,drip,1.7837
20251103-0122,2025-11-03T13:08:40,blended,4.9096
20251103-0123,2025-11-03T13:15:38,espresso,4.1404
20251103-0124,2025-11-03T13:30:17,espresso,4.0537
20251103-0125,2025-11-03T13:30:22,drip,2.7954
20251103-0126,2025-11-03T13:36:36,drip,1.8572
20251103-0127,2025-11-03T13:37:03,espresso,3.3140
20251103-0128,2025-11-03T13:39:19,espresso,3.3695
20251103-0129,2025-11-03T13:41:53,blended,4.2205
20251103-0130,2025-11-03T14:09:39,drip,1.6007
20251103-0131,2025-11-03T14:14:17,espresso,3.5405
20251103-0132,2025-11-03T14:16:37,blended,5.8811
20251103-0133,2025-11-03T14:18:33,drip,2.2845
20251103-0134,2025-11-03T14:18:45,espresso,2.9679
20251103-0135,2025-11-03T14:21:34,blended,4.7632
20251103-0136,2025-11-03T14:24:07,blended,4.0011
20251103-0137,2025-11-03T14:27:19,drip,2.4527
20251103-0138,2025-11-03T14:31:06,drip,2.6712
20251103-0139,2025-11-03T14:34:51,blended,5.9917
20251103-0140,2025-11-03T14:36:23,espresso,3.1974
20251103-0141,2025-11-03T14:37:25,blended,4.0249
20251103-0142,2025-11-03T14:39:35,espresso,4.8678
20251103-0143,2025-11-03T15:08:32,drip,1.9070
20251103-0144,2025-11-03T15:23:41,blended,4.7403
20251103-0145,2025-11-03T15:24:01,espresso,3.8323
20251103-0146,2025-11-03T15:24:09,espresso,3.4439
20251103-0147,2025-11-03T15:44:26,espresso,4.3994
20251103-0148,2025-11-03T15:52:04,espresso,2.1639
20251103-0149,2025-11-03T16:05:49,drip,2.3817
20251103-0150,2025-11-03T16:06:24,blended,8.6496
20251103-0151,2025-11-03T16:13:49,blended,3.6933
20251103-0152,2025-11-03T16:27:47,blended,4.1131
20251103-0153,2025-11-03T16:49:55,drip,2.1909
20251103-0154,2025-11-03T16:59:07,espresso,2.0041
20251104-0000,2025-11-04T07:04:49,espresso,2.5457
20251104-0001,2025-11-04T07:06:37,espresso,4.3644
20251104-0002,2025-11-04T07:08:12,blended,2.7780
20251104-0003,2025-11-04T07:11:27,espresso,4.3311
20251104-0004,2025-11-04T07:11:47,espresso,3.0621
20251104-0005,2025-11-04T07:12:19,espresso,2.5037
20251104-0006,2025-11-04T07:13:25,drip,1.2787
20251104-0007,2025-11-04T07:14:52,espresso,3.5978
20251104-0008,2025-11-04T07:17:16,drip,1.4282
20251104-0009,2025-11-04T07:19:33,drip,1.3723
20251104-0010,2025-11-04T07:20:56,espresso,5.5769
20251104-0011,2025-11-04T07:22:03,espresso,2.0584
20251104-0012,2025-11-04T07:22:31,drip,1.2420
20251104-0013,2025-11-04T07:23:56,drip,2.4628
20251104-0014,2025-11-04T07:24:42,espresso,3.7036
20251104-0015,2025-11-04T07:25:06,blended,3.8211
20251104-0016,2025-11-04T07:25:11,espresso,2.3913
20251104-0017,2025-11-04T07:26:57,espresso,2.6002
20251104-0018,2025-11-04T07:30:50,drip,1.7305
20251104-0019,2025-11-04T07:34:09,espresso,4.0171
20251104-0020,2025-11-04T07:37:01,espresso,3.6291
20251104-0021,2025-11-04T07:38:40,espresso,2.9463
20251104-0022,2025-11-04T07:42:47,drip,1.8119
20251104-0023,2025-11-04T07:43:03,espresso,4.2718
20251104-0024,2025-11-04T07:43:14,blended,3.5151
20251104-0025,2025-11-04T07:43:25,blended,2.8204
20251104-0026,2025-11-04T07:44:34,blended,6.7155
20251104-0027,2025-11-04T07:44:50,espresso,2.9475
20251104-0028,2025-11-04T07:46:17,espresso,6.6982
20251104-0029,2025-11-04T07:47:32,espresso,2.8069
20251104-0030,2025-11-04T07:49:33,espresso,3.3310
20251104-0031,2025-11-04T07:51:15,drip,1.5438
20251104-0032,2025-11-04T07:53:17,espresso,3.6505
20251104-0033,2025-11-04T07:53:51,blended,4.0615
20251104-0034,2025-11-04T07:54:41,drip,1.8890
20251104-0035,2025-11-04T07:57:40,blended,4.6408
20251104-0036,2025-11-04T07:59:27,espresso,2.8281
20251104-0037,2025-11-04T08:00:41,blended,4.8130
20251104-0038,2025-11-04T08:05:57,blended,3.6497
20251104-0039,2025-11-04T08:06:18,drip,2.1281
20251104-0040,2025-11-04T08:11:37,blended,2.6852
20251104-0041,2025-11-04T08:11:38,drip,1.3368
20251104-0042,2025-11-04T08:12:19,espresso,2.4222
20251104-0043,2025-11-04T08:12:29,drip,1.4074
20251104-0044,2025-11-04T08:16:14,espresso,2.2402
20251104-0045,2025-11-04T08:16:35,espresso,3.9264
20251104-0046,2025-11-04T08:16:41,drip,1.8394
20251104-0047,2025-11-04T08:22:08,espresso,2.8282
20251104-0048,2025-11-04T08:25:41,espresso,3.6203
20251104-0049,2025-11-04T08:28:15,blended,4.9401
20251104-0050,2025-11-04T08:30:09,drip,1.6981
20251104-0051,2025-11-04T08:32:26,espresso,4.7743
20251104-0052,2025-11-04T08:34:57,blended,4.1616
20251104-0053,2025-11-04T08:36:02,espresso,4.0642
20251104-0054,2025-11-04T08:42:55,drip,1.6392
20251104-0055,2025-11-04T08:45:20,espresso,3.5696
20251104-0056,2025-11-04T08:46:17,espresso,4.2068
20251104-0057,2025-11-04T08:48:40,drip,2.3749
20251104-0058,2025-11-04T08:55:28,blended,5.1316
20251104-0059,2025-11-04T08:56:00,blended,3.5985
20251104-0060,2025-11-04T08:56:06,drip,1.3908
20251104-0061,2025-11-04T08:58:00,espresso,2.0795
20251104-0062,2025-11-04T08:58:30,espresso,2.7838
20251104-0063,2025-11-04T09:05:51,blended,3.7758
20251104-0064,2025-11-04T09:06:16,blended,4.9656
20251104-0065,2025-11-04T09:07:57,blended,4.4423
20251104-0066,2025-11-04T09:08:47,drip,1.3584
20251104-0067,2025-11-04T09:18:48,espresso,4.4874
20251104-0068,2025-11-04T09:19:45,espresso,3.5005
20251104-0069,2025-11-04T09:21:47,espresso,2.5145
20251104-0070,2025-11-04T09:22:09,espresso,2.6514
20251104-0071,2025-11-04T09:25:23,espresso,5.3060
20251104-0072,2025-11-04T09:46:17,drip,1.4074
20251104-0073,2025-11-04T09:47:54,espresso,5.4227
20251104-0074,2025-11-04T10:07:30,blended,4.0633
20251104-0075,2025-11-04T10:11:32,drip,1.8613
20251104-0076,2025-11-04T10:13:18,espresso,3.6275
20251104-0077,2025-11-04T10:18:48,drip,1.2593
20251104-0078,2025-11-04T10:19:01,espresso,3.4953
20251104-0079,2025-11-04T10:25:15,espresso,4.1754
20251104-0080,2025-11-04T10:28:40,espresso,2.7593
20251104-0081,2025-11-04T10:31:03,drip,1.9485
20251104-0082,2025-11-04T10:36:24,espresso,6.7663
20251104-0083,2025-11-04T10:38:07,espresso,4.3463
20251104-0084,2025-11-04T10:43:19,drip,1.5050
20251104-0085,2025-11-04T10:52:03,espresso,2.7041
20251104-0086,2025-11-04T10:52:51,drip,1.8096
20251104-0087,2025-11-04T10:54:53,drip,2.5893
20251104-0088,2025-11-04T11:01:47,espresso,2.3611
20251104-0089,2025-11-04T11:02:48,drip,2.3770
20251104-0090,2025-11-04T11:05:41,drip,2.3819
20251104-0091,2025-11-04T11:06:11,espresso,3.2636
20251104-0092,2025-11-04T11:13:40,blended,5.8269
20251104-0093,2025-11-04T11:14:22,espresso,2.4348
20251104-0094,2025-11-04T11:22:06,espresso,4.8625
20251104-0095,2025-11-04T11:25:56,drip,1.1922
20251104-0096,2025-11-04T11:28:10,drip,1.5013
20251104-0097,2025-11-04T11:28:18,blended,2.6689
20251104-0098,2025-11-04T11:31:56,drip,1.5677
20251104-0099,2025-11-04T11:35:19,drip,2.3957
20251104-0100,2025-11-04T11:35:33,espresso,3.6833
20251104-0101,2025-11-04T11:44:57,blended,4.6713
20251104-0102,2025-11-04T11:46:41,blended,3.4736
20251104-0103,2025-11-04T11:46:44,espresso,3.1767
20251104-0104,2025-11-04T11:49:19,blended,6.2370
20251104-0105,2025-11-04T11:52:53,espresso,2.4997
20251104-0106,2025-11-04T11:59:05,espresso,2.5367
20251104-0107,2025-11-04T12:04:00,espresso,2.5712
20251104-0108,2025-11-04T12:07:28,drip,2.0654
20251104-0109,2025-11-04T12:08:38,blended,5.1806
20251104-0110,2025-11-04T12:08:39,drip,2.4956
20251104-0111,2025-11-04T12:09:43,espresso,2.9282
20251104-0112,2025-11-04T12:11:09,espresso,2.8373
20251104-0113,2025-11-04T12:12:37,blended,3.7119
20251104-0114,2025-11-04T12:16:26,blended,5.0787
20251104-0115,2025-11-04T12:29:34,drip,1.2712
20251104-0116,2025-11-04T12:30:26,drip,1.8770
20251104-0117,2025-11-04T12:53:44,drip,1.8806
20251104-0118,2025-11-04T13:11:05,espresso,4.0595
20251104-0119,2025-11-04T13:17:40,espresso,2.1035
20251104-0120,2025-11-04T13:20:37,espresso,4.1765
20251104-0121,2025-11-04T13:31:11,blended,4.9822
20251104-0122,2025-11-04T13:42:44,blended,7.5290
20251104-0123,2025-11-04T13:43:39,drip,3.1455
20251104-0124,2025-11-04T13:49:30,espresso,4.7443
20251104-0125,2025-11-04T13:55:09,espresso,1.6620
20251104-0126,2025-11-04T13:56:51,espresso,2.1653
20251104-0127,2025-11-04T14:03:49,drip,2.6216
20251104-0128,2025-11-04T14:06:28,espresso,3.0338
20251104-0129,2025-11-04T14:18:11,blended,6.9963
20251104-0130,2025-11-04T14:26:09,espresso,3.2908
20251104-0131,2025-11-04T14:39:47,drip,2.3662
20251104-0132,2025-11-04T14:46:06,drip,2.3130
20251104-0133,2025-11-04T14:57:33,espresso,3.2611
20251104-0134,2025-11-04T14:58:21,espresso,4.5458
20251104-0135,2025-11-04T15:04:10,drip,2.4250
20251104-0136,2025-11-04T15:04:20,drip,1.4303
20251104-0137,2025-11-04T15:04:50,espresso,6.9763
20251104-0138,2025-11-04T15:13:44,espresso,2.1661
20251104-0139,2025-11-04T15:14:09,espresso,2.5334
20251104-0140,2025-11-04T15:14:53,espresso,3.9825
20251104-0141,2025-11-04T15:19:17,espresso,3.7151
20251104-0142,2025-11-04T15:30:42,drip,2.4897
20251104-0143,2025-11-04T15:32:14,espresso,1.3415
20251104-0144,2025-11-04T15:35:58,blended,4.1086
20251104-0145,2025-11-04T15:41:42,espresso,3.8126
20251104-0146,2025-11-04T15:43:36,blended,3.6213
20251104-0147,2025-11-04T15:50:57,espresso,3.2904
20251104-0148,2025-11-04T15:59:30,drip,3.0084
20251104-0149,2025-11-04T16:03:42,espresso,2.1626
20251104-0150,2025-11-04T16:19:32,drip,2.6899
20251104-0151,2025-11-04T16:20:17,drip,1.8847
20251104-0152,2025-11-04T16:27:47,drip,1.5305
20251104-0153,2025-11-04T16:29:27,blended,3.4699
20251104-0154,2025-11-04T16:39:34,espresso,3.0425
20251104-0155,2025-11-04T16:43:21,espresso,4.7380
20251104-0156,2025-11-04T16:48:18,drip,2.2630
20251104-0157,2025-11-04T16:48:45,blended,3.0357
20251104-0158,2025-11-04T16:54:05,blended,5.8840
20251104-0159,2025-11-04T16:55:05,drip,2.5002
20251105-0000,2025-11-05T07:01:55,drip,1.5918
20251105-0001,2025-11-05T07:08:21,espresso,3.2690
20251105-0002,2025-11-05T07:10:46,espresso,3.4982
20251105-0003,2025-11-05T07:11:46,drip,2.6601
20251105-0004,2025-11-05T07:13:38,blended,3.5197
20251105-0005,2025-11-05T07:14:08,drip,1.6621
20251105-0006,2025-11-05T07:18:57,drip,1.6869
20251105-0007,2025-11-05T07:28:12,blended,4.3529
20251105-0008,2025-11-05T07:29:51,blended,3.2918
20251105-0009,2025-11-05T07:30:31,espresso,5.2813
20251105-0010,2025-11-05T07:30:53,blended,2.8121
20251105-0011,2025-11-05T07:41:04,drip,3.2250
20251105-0012,2025-11-05T07:45:37,blended,5.7238
20251105-0013,2025-11-05T07:50:51,blended,3.4600
20251105-0014,2025-11-05T07:50:51,espresso,3.1196
20251105-0015,2025-11-05T07:52:26,espresso,2.5812
20251105-0016,2025-11-05T07:54:43,drip,2.5866
20251105-0017,2025-11-05T07:59:26,blended,6.9046
20251105-0018,2025-11-05T08:03:01,espresso,9.8545
20251105-0019,2025-11-05T08:03:29,espresso,4.0116
20251105-0020,2025-11-05T08:06:28,drip,1.2725
20251105-0021,2025-11-05T08:07:49,blended,3.3869
20251105-0022,2025-11-05T08:12:53,blended,5.1869
20251105-0023,2025-11-05T08:13:24,espresso,3.1659
20251105-0024,2025-11-05T08:17:03,blended,5.6974
20251105-0025,2025-11-05T08:17:06,blended,4.9774
20251105-0026,2025-11-05T08:19:23,espresso,2.4667
20251105-0027,2025-11-05T08:29:00,espresso,2.9938
20251105-0028,2025-11-05T08:34:00,blended,5.7884
20251105-0029,2025-11-05T08:34:00,blended,5.0659
20251105-0030,2025-11-05T08:40:39,drip,2.5695
20251105-0031,2025-11-05T08:42:36,blended,3.0684
20251105-0032,2025-11-05T08:42:59,espresso,2.5222
20251105-0033,2025-11-05T08:43:30,espresso,5.1237
20251105-0034,2025-11-05T08:45:11,espresso,2.1603
20251105-0035,2025-11-05T08:45:44,espresso,4.3111
20251105-0036,2025-11-05T08:50:31,blended,3.0062
20251105-0037,2025-11-05T08:53:06,drip,2.0960
20251105-0038,2025-11-05T08:58:42,drip,1.7650
20251105-0039,2025-11-05T09:11:50,espresso,2.4556
20251105-0040,2025-11-05T09:15:17,blended,4.7790
20251105-0041,2025-11-05T09:16:54,espresso,5.0214
20251105-0042,2025-11-05T09:17:08,espresso,2.6343
20251105-0043,2025-11-05T09:24:02,espresso,1.6378
20251105-0044,2025-11-05T09:28:58,espresso,3.1975
20251105-0045,2025-11-05T09:33:22,blended,3.4510
20251105-0046,2025-11-05T09:35:23,espresso,4.5111
20251105-0047,2025-11-05T09:37:33,blended,3.9247
20251105-0048,2025-11-05T09:40:10,drip,1.6687
20251105-0049,2025-11-05T09:47:55,espresso,2.9494
20251105-0050,2025-11-05T09:48:02,espresso,5.0203
